time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-29T03:15:47.290Z,63.4996,-146.8221,12.4,1.3,ml,,,,0.52,ak,ak021godylgp,2021-12-29T03:19:00.347Z,"75 km NW of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-29T03:15:15.645Z,14.0573,57.0053,10,4.3,mb,,191,10.857,0.42,us,us6000gfzz,2021-12-29T03:37:49.040Z,"Owen Fracture Zone region",earthquake,15.1,2,0.177,9,reviewed,us,us
2021-12-29T03:13:48.540Z,39.8432,-120.6171,14.8,1.1,ml,9,227,0.158,0.1391,nn,nn00830690,2021-12-30T02:38:57.477Z,"6 km NNE of Plumas Eureka, California",earthquake,,1.4,0.14,4,reviewed,nn,nn
2021-12-29T03:11:01.452Z,38.6974,-119.5221,8,2.1,ml,22,50.58,0.111,0.1468,nn,nn00830586,2021-12-30T02:38:23.456Z,"1 km E of Topaz Lake, Nevada",earthquake,,1.3,0.3,7,reviewed,nn,nn
2021-12-29T03:03:12.000Z,37.116,-112.9385,20.31,1.49,ml,6,261,0.2655,0.14,uu,uu60474837,2021-12-29T17:23:14.860Z,"9 km SSE of Springdale, Utah",earthquake,1.14,0.97,0.347,3,reviewed,uu,uu
2021-12-29T02:57:52.197Z,-22.792,125.4175,10,4.2,mb,,115,4.674,0.68,us,us7000gak1,2022-01-15T05:03:26.040Z,"283 km SE of Telfer, Australia",earthquake,5.6,1.9,0.176,9,reviewed,us,us
2021-12-29T02:47:03.870Z,48.2581666666667,-121.681333333333,10.65,2.02,ml,19,82,0.1759,0.24,uw,uw61799707,2021-12-29T23:25:35.979Z,"4 km SE of Swede Heaven, Washington",earthquake,0.46,2.01,0.076020188009351,7,reviewed,uw,uw
2021-12-29T02:46:36.363Z,61.5751,-146.3415,35.1,1.4,ml,,,,0.7,ak,ak021godjs7o,2021-12-29T03:19:00.199Z,"49 km N of Valdez, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-29T02:33:05.981Z,35.6629,139.7431,38.45,4.2,mb,,142,1.52,0.9,us,us6000gg06,2022-01-15T04:54:32.401Z,"near the south coast of Honshu, Japan",earthquake,6.7,10.3,0.236,5,reviewed,us,us
2021-12-29T02:27:32.800Z,36.5548333,-121.149,8.01,1.86,md,30,93,,0.12,nc,nc73669011,2022-01-04T00:37:11.285Z,"3km N of Pinnacles, CA",earthquake,0.27,0.42,0.24,30,reviewed,nc,nc
2021-12-29T02:24:20.649Z,62.6495,-143.3664,12.9,1.1,ml,,,,0.67,ak,ak021godf1l7,2021-12-29T05:56:30.924Z,"31 km ESE of Slana, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-12-29T02:20:51.730Z,39.419,-110.2883333,-3.36,1.53,md,9,203,0.02893,0.13,uu,uu60474832,2021-12-30T19:31:57.990Z,"17 km SSE of Sunnyside, Utah",earthquake,1.21,2.57,0.16,7,reviewed,uu,uu
2021-12-29T01:54:16.500Z,19.2568340301514,-155.370162963867,32.6800003051758,2.05999994,md,28,139,,0.100000001,hv,hv72849817,2021-12-29T01:57:32.480Z,"12 km ENE of Pāhala, Hawaii",earthquake,1.08,0.839999974,0.479999989,7,automatic,hv,hv
2021-12-29T01:51:18.470Z,19.1615009307861,-155.467163085938,32.3499984741211,2.30999994,md,25,169,,0.109999999,hv,hv72849812,2021-12-29T01:54:30.790Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.7,0.949999988,1.07000005,7,automatic,hv,hv
2021-12-29T01:46:41.420Z,37.4278333,-112.9806667,1.89,1.38,ml,9,167,0.1357,0.13,uu,uu60474827,2022-01-04T21:10:04.080Z,"21 km SE of Kanarraville, Utah",earthquake,0.63,9.49,0.386,3,reviewed,uu,uu
2021-12-29T01:42:24.770Z,19.1931667327881,-155.504669189453,36.6399993896484,1.90999997,md,26,234,,0.129999995,hv,hv72849807,2021-12-29T01:45:32.410Z,"2 km WSW of Pāhala, Hawaii",earthquake,1.04,1.23000002,0.949999988,3,automatic,hv,hv
2021-12-29T01:42:00.405Z,38.1605,-118.2392,7.7,1.6,ml,22,128.71,0.204,0.1328,nn,nn00830583,2021-12-30T02:38:15.773Z,"27 km SSW of Mina, Nevada",earthquake,,3.6,0.2,9,reviewed,nn,nn
2021-12-29T01:41:30.465Z,61.6941,-147.0283,43.9,1.3,ml,,,,0.25,ak,ak021gocx9km,2021-12-29T01:45:29.479Z,"28 km SSE of Eureka Roadhouse, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-12-29T01:37:21.170Z,36.1068333,-117.8553333,3.23,1.24,ml,18,84,0.01073,0.17,ci,ci39898247,2021-12-29T17:35:30.810Z,"11km NE of Coso Junction, CA",earthquake,0.37,0.49,0.224,17,reviewed,ci,ci
2021-12-29T01:20:38.970Z,36.8955,-121.6205,5.54,1.16,md,19,75,,0.08,nc,nc73669006,2022-01-04T00:15:10.789Z,"2km ENE of Aromas, CA",earthquake,0.23,0.45,0.301,16,reviewed,nc,nc
2021-12-29T01:04:40.080Z,17.9408,-66.937,13,2.52,md,16,189,0.0672,0.16,pr,pr2021363000,2021-12-29T01:17:14.712Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.53,0.3,0.37,11,reviewed,pr,pr
2021-12-29T00:55:38.030Z,19.1928329467773,-155.507659912109,35.5,2.3900001,md,35,72,,0.119999997,hv,hv72849767,2021-12-29T00:58:45.100Z,"3 km WSW of Pāhala, Hawaii",earthquake,0.57,0.889999986,0.629999995,21,automatic,hv,hv
2021-12-29T00:41:43.298Z,62.4122,-151.2946,79.8,1.4,ml,,,,0.62,ak,ak021gocbuyd,2021-12-29T00:51:13.183Z,"28 km WSW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-29T00:15:40.870Z,45.362,-116.396,12.03,1.8,ml,6,168,0.392,0.07,mb,mb80534704,2021-12-29T16:21:42.740Z,"9 km SW of Riggins, Idaho",earthquake,0.73,1.07,0.264,5,reviewed,mb,mb
2021-12-29T00:07:51.589Z,63.1715,-151.2712,1,1.8,ml,,,,0.78,ak,ak021goc4l94,2021-12-29T00:22:56.457Z,"46 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-29T00:01:00.663Z,9.8601,93.4354,92.37,5,mb,,56,1.909,0.97,us,us6000gfza,2022-01-12T23:53:21.040Z,"213 km SSE of Port Blair, India",earthquake,5.6,4.9,0.06,89,reviewed,us,us
2021-12-28T23:58:38.970Z,19.1806659698486,-155.473495483398,32.3899993896484,1.94,ml,39,146,,0.129999995,hv,hv72849732,2022-01-13T02:36:44.040Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.57,0.930000007,4.55,6,automatic,hv,hv
2021-12-28T23:42:28.290Z,37.4356667,-112.9873333,2.17,1.39,ml,6,188,0.1356,0.12,uu,uu60474822,2021-12-30T19:33:05.200Z,"20 km ESE of Kanarraville, Utah",earthquake,0.76,31.61,0.125,4,reviewed,uu,uu
2021-12-28T23:42:26.210Z,49.4021666666667,-120.5135,-0.37,2.06,ml,12,188,0.5861,0.53,uw,uw61799702,2021-12-29T19:38:32.640Z,"6 km S of Princeton, Canada",explosion,3.39,31.61,0.112372185614561,5,reviewed,uw,uw
2021-12-28T23:39:11.490Z,35.2105,-118.6758333,6.53,1.83,ml,50,42,0.0231,0.15,ci,ci39898215,2022-01-14T22:29:47.774Z,"14km E of Arvin, CA",earthquake,0.15,0.34,0.12,23,reviewed,ci,ci
2021-12-28T23:28:41.938Z,61.408,-150.0979,32.8,1.3,ml,,,,0.81,ak,ak021gn2eoyk,2021-12-28T23:44:32.704Z,"8 km NW of Point MacKenzie, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-28T23:21:08.492Z,62.6399,-143.4082,3.2,3.4,ml,,,,0.4,ak,ak021gn2d4bx,2022-01-12T06:25:51.040Z,"29 km ESE of Slana, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2021-12-28T23:18:30.170Z,36.5416667,-89.604,9.64,1.48,md,23,45,0.03571,0.1,nm,nm60377891,2021-12-29T17:38:32.440Z,"2 km NNE of Marston, Missouri",earthquake,0.55,0.59,0.122,14,reviewed,nm,nm
2021-12-28T23:17:46.330Z,40.4573333,-124.254,27.07,2.77,md,25,84,0.05072,0.09,nc,nc73668996,2022-01-02T01:26:21.040Z,"13km S of Ferndale, CA",earthquake,0.32,0.47,0.104,40,reviewed,nc,nc
2021-12-28T23:16:29.720Z,40.2925,-124.6495,19.84,2.72,md,40,236,0.2348,0.22,nc,nc73668991,2022-01-02T01:23:58.040Z,"31km W of Petrolia, CA",earthquake,0.47,0.42,0.127,41,reviewed,nc,nc
2021-12-28T23:13:19.750Z,40.4508333,-124.2478333,26.64,1.71,md,22,97,0.07273,0.11,nc,nc73668986,2021-12-29T13:08:11.502Z,"13km WSW of Rio Dell, CA",earthquake,0.35,0.52,0.221,8,reviewed,nc,nc
2021-12-28T23:09:09.977Z,62.8125,-148.8603,9.2,1.7,ml,,,,0.75,ak,ak021gn2ajw3,2021-12-28T23:13:56.894Z,"64 km S of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-28T23:03:33.553Z,61.847,-149.7461,33.8,1.5,ml,,,,0.86,ak,ak021gn29bez,2021-12-28T23:12:16.403Z,"18 km NE of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-28T23:00:23.052Z,44.3448,-115.2033,10,2.9,ml,,115,0.935,0.6,us,us6000gfyp,2022-01-02T01:20:14.040Z,"25 km WNW of Stanley, Idaho",earthquake,2.6,2,0.043,70,reviewed,us,us
2021-12-28T22:58:01.300Z,33.4976667,-116.4978333,13.5,1.09,ml,32,52,0.0655,0.16,ci,ci39898183,2021-12-29T17:36:47.400Z,"18km ESE of Anza, CA",earthquake,0.22,0.34,0.207,30,reviewed,ci,ci
2021-12-28T22:42:33.130Z,33.4883333,-116.4273333,9.22,2,ml,81,31,0.035,0.18,ci,ci39898167,2022-01-14T22:08:47.390Z,"22km SSW of La Quinta, CA",earthquake,0.12,0.27,0.141,24,reviewed,ci,ci
2021-12-28T22:27:53.285Z,62.6345,-143.3727,0,2.5,ml,,,,0.85,ak,ak021gn1t2io,2022-01-24T04:34:42.040Z,"31 km ESE of Slana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-28T22:26:31.534Z,-2.2333,128.2252,10,4.3,mb,,66,3.105,0.72,us,us7000g9yp,2022-01-12T06:11:45.040Z,"144 km NNW of Amahai, Indonesia",earthquake,7,1.9,0.266,5,reviewed,us,us
2021-12-28T22:13:51.627Z,62.6419,-143.4033,2.4,1.4,ml,,,,0.4,ak,ak021gn1q2d6,2021-12-28T22:16:49.541Z,"29 km ESE of Slana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-28T22:12:33.230Z,37.7058333,-122.004,6.52,1.48,md,25,83,0.05617,0.05,nc,nc73668971,2021-12-31T09:56:10.003Z,"5km NE of Fairview, CA",earthquake,0.24,0.27,0.226,21,reviewed,nc,nc
2021-12-28T22:09:57.150Z,44.9795,-113.0218333,4.7,1.07,ml,7,176,0.195,0.09,mb,mb80534664,2021-12-28T23:58:56.290Z,"40 km SW of Dillon, Montana",earthquake,0.58,6.22,0.161,3,reviewed,mb,mb
2021-12-28T22:00:33.318Z,62.305,-150.3521,3.7,1.2,ml,,,,0.47,ak,ak021gn1n8mz,2021-12-28T22:12:08.824Z,"6 km WSW of Trapper Creek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-28T21:57:46.804Z,40.6005,23.1077,10,3.2,ml,,41,0.685,0.83,us,us6000gfy6,2022-01-12T06:03:31.310Z,"1 km SSE of Chortiátis, Greece",earthquake,4.1,2,0.071,26,reviewed,us,us
2021-12-28T21:49:31.149Z,2.2147,126.8718,70.72,4.3,mb,,123,1.516,1.28,us,us7000g9yn,2022-01-12T05:48:52.040Z,"137 km WNW of Tobelo, Indonesia",earthquake,10.5,8.5,0.142,14,reviewed,us,us
2021-12-28T21:43:17.902Z,59.5126,-152.4952,64.4,2,ml,,,,0.46,ak,ak021gn1azn3,2022-01-24T04:31:52.040Z,"36 km WNW of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-28T21:40:59.210Z,33.1445,-116.0655,10.37,1.5,ml,45,43,0.08663,0.26,ci,ci39898151,2022-01-14T21:52:39.240Z,"6km E of Ocotillo Wells, CA",earthquake,0.28,0.78,0.245,18,reviewed,ci,ci
2021-12-28T21:21:03.880Z,37.4281667,-112.992,2.12,1.47,ml,7,185,0.1283,0.13,uu,uu60474807,2021-12-30T19:14:23.980Z,"20 km SE of Kanarraville, Utah",earthquake,1.09,31.61,0.112,3,reviewed,uu,uu
2021-12-28T21:17:57.075Z,62.9155,-150.9266,104.7,1.4,ml,,,,0.28,ak,ak021gn15lcx,2021-12-29T05:30:07.264Z,"47 km N of Petersville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-12-28T21:16:07.180Z,19.1928329467773,-155.460159301758,35.5499992370605,2.17000008,md,37,110,,0.109999999,hv,hv72849627,2021-12-28T21:19:08.800Z,"2 km ESE of Pāhala, Hawaii",earthquake,0.52,0.730000019,1.01999998,15,automatic,hv,hv
2021-12-28T21:14:04.900Z,19.1905,-155.455,35.79,1.62,md,14,139,,0.12,hv,hv72849617,2021-12-28T22:51:58.940Z,"2 km ESE of Pāhala, Hawaii",earthquake,0.97,0.76,0.0579642919083139,7,reviewed,hv,hv
2021-12-28T21:11:37.556Z,61.4226,-151.9531,91,1.1,ml,,,,0.25,ak,ak021gn14479,2021-12-29T05:23:56.225Z,"56 km WNW of Beluga, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-12-28T21:02:03.463Z,61.4391,-146.6497,22.9,1.5,ml,,,,0.68,ak,ak021gn1266q,2021-12-28T21:14:21.172Z,"37 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-28T20:59:33.467Z,13.1983,120.8184,75.2,4.4,mb,,105,8.292,0.79,us,us6000gfxs,2021-12-28T23:03:31.040Z,"17 km NE of Santa Cruz, Philippines",earthquake,10.9,7.4,0.094,37,reviewed,us,us
2021-12-28T20:59:12.160Z,37.706,-122.0016667,6.37,1.33,md,27,67,0.05431,0.06,nc,nc73668961,2021-12-30T19:41:11.745Z,"5km NE of Fairview, CA",earthquake,0.19,0.3,0.161,19,reviewed,nc,nc
2021-12-28T20:47:37.633Z,42.0286,142.6024,62.79,4.3,mb,,97,0.413,0.73,us,us6000gfxq,2021-12-29T02:21:09.842Z,"39 km SSE of Shizunai-furukawachō, Japan",earthquake,5,2.6,0.082,47,reviewed,us,us
2021-12-28T20:45:11.470Z,36.3525,-98.7475,6,1.87,ml,84,55,0.02969417299,0.22,ok,ok2021zldr,2022-01-03T19:51:27.058Z,"21 km NE of Chester, Oklahoma",earthquake,,0.4,0.21,33,reviewed,ok,ok
2021-12-28T20:41:16.100Z,19.2045001983643,-155.411331176758,2.75,1.90999997,md,12,204,,0.170000002,hv,hv72849572,2021-12-28T20:42:47.630Z,"7 km E of Pāhala, Hawaii",earthquake,1.6,16.0400009,1.95000005,4,automatic,hv,hv
2021-12-28T20:41:10.480Z,19.2548332214355,-155.40983581543,32.5099983215332,2.28,ml,42,124,,0.119999997,hv,hv72849577,2021-12-28T20:46:47.650Z,"9 km NE of Pāhala, Hawaii",earthquake,0.48,0.810000002,5.15,3,automatic,hv,hv
2021-12-28T20:38:19.440Z,36.0896667,-117.8623333,3.89,1.34,ml,26,39,0.02851,0.09,ci,ci39898055,2022-01-14T21:34:35.418Z,"9km ENE of Coso Junction, CA",earthquake,0.12,0.19,0.136,10,reviewed,ci,ci
2021-12-28T20:31:01.745Z,38.1729,-117.8177,8.2,1.7,ml,20,113.22,0.117,0.1138,nn,nn00830560,2021-12-29T02:36:53.668Z,"35 km SE of Mina, Nevada",earthquake,,1.6,0.12,8,reviewed,nn,nn
2021-12-28T20:27:04.480Z,45.372,-112.5801667,8.32,2.15,ml,23,111,0.015,0.15,mb,mb80534639,2021-12-28T20:49:29.930Z,"17 km NNE of Dillon, Montana",earthquake,0.46,0.53,0.169,10,reviewed,mb,mb
2021-12-28T20:25:57.630Z,38.8385,-122.8376667,1.39,1.49,md,44,51,0.001705,0.04,nc,nc73668956,2022-01-04T21:30:11.207Z,"10km NW of The Geysers, CA",earthquake,0.13,0.17,0.143,12,reviewed,nc,nc
2021-12-28T20:24:17.518Z,62.9744,-150.4873,96.8,1.5,ml,,,,0.29,ak,ak021gn0lhef,2021-12-28T20:33:35.867Z,"55 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-12-28T20:22:21.757Z,-1.0691,-77.8682,29.39,4.6,mb,,124,0.713,0.69,us,us6000gfxf,2021-12-28T22:18:05.167Z,"10 km SW of Tena, Ecuador",earthquake,6.4,1.1,0.05,120,reviewed,us,us
2021-12-28T20:20:06.870Z,37.8396667,-121.9728333,7.27,1.19,md,18,65,0.02474,0.06,nc,nc73668951,2021-12-30T19:52:11.116Z,"1km WNW of Diablo, CA",earthquake,0.19,0.39,0.105,11,reviewed,nc,nc
2021-12-28T20:10:14.077Z,63.4333,-150.3477,127.2,1.4,ml,,,,0.43,ak,ak021gn0ihgr,2021-12-28T20:39:46.695Z,"69 km E of Denali National Park, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-12-28T19:58:03.990Z,34.9978333,-118.1825,0.27,1.32,ml,16,57,0.1246,0.1,ci,ci39898039,2022-01-03T23:05:08.847Z,"6km S of Mojave, CA",earthquake,0.31,0.55,0.206,6,reviewed,ci,ci
2021-12-28T19:54:06.330Z,35.10433333,-95.38433333,6.25,1.55,ml,24,71,0.03689276038,0.2,ok,ok2021zlbz,2022-01-03T19:39:34.688Z,"2 km SSW of Quinton, Oklahoma",earthquake,,0.6,0.24,10,reviewed,ok,ok
2021-12-28T19:53:42.490Z,38.7515,-122.7408333,1.38,1.11,md,20,167,0.003138,0.03,nc,nc73671076,2022-01-04T07:33:11.473Z,"3km SSE of The Geysers, CA",earthquake,0.38,0.2,0.057,4,reviewed,nc,nc
2021-12-28T19:53:27.490Z,38.7545,-122.7406667,0.98,1.59,md,43,76,0.003503,0.06,nc,nc73668941,2022-01-04T20:39:11.690Z,"3km SSE of The Geysers, CA",earthquake,0.16,0.21,0.049,13,reviewed,nc,nc
2021-12-28T19:53:17.348Z,-13.1586,167.792,10,5.1,mb,,66,2.345,0.75,us,us6000gfwv,2021-12-28T20:12:34.040Z,"83 km NNE of Sola, Vanuatu",earthquake,5.2,1.8,0.059,93,reviewed,us,us
2021-12-28T19:43:14.165Z,60.0875,-152.0901,56.5,1.1,ml,,,,0.25,ak,ak021gn04454,2021-12-28T19:50:57.941Z,"23 km W of Ninilchik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-12-28T19:29:29.359Z,38.4714,-119.4888,11.6,1.3,ml,17,75.88,0.117,0.1835,nn,nn00830558,2021-12-29T02:36:52.086Z,"4 km SSW of Walker, California",earthquake,,1.1,0.22,4,reviewed,nn,nn
2021-12-28T19:28:48.280Z,19.2106666564941,-155.42333984375,32.8499984741211,1.91999996,md,24,154,,0.100000001,hv,hv72849537,2021-12-28T19:32:01.620Z,"5 km E of Pāhala, Hawaii",earthquake,0.95,0.839999974,1.91999996,4,automatic,hv,hv
2021-12-28T19:15:42.327Z,38.1662,-117.8204,9.9,1.2,ml,16,114.66,0.113,0.1055,nn,nn00830557,2021-12-29T02:36:50.066Z,"35 km SE of Mina, Nevada",earthquake,,1.5,0.47,5,reviewed,nn,nn
2021-12-28T19:12:07.741Z,61.9821,-149.5512,46.2,1.4,ml,,,,0.97,ak,ak021gmzxgg6,2021-12-28T19:19:43.291Z,"25 km SE of Susitna North, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-12-28T19:11:52.550Z,19.5041666666667,-155.650166666667,3.06,1.77,md,12,75,,0.13,hv,hv72849522,2021-12-28T20:29:01.360Z,"23 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.98,0.30493339807892,3,reviewed,hv,hv
2021-12-28T18:57:13.480Z,39.4235,-110.3045,-2.11,2.24,md,10,197,0.01597,0.14,uu,uu60474772,2021-12-30T18:52:49.120Z,"Utah",earthquake,1.03,1.2,0.219,8,reviewed,uu,uu
2021-12-28T18:43:01.746Z,63.0926,-151.511,11.2,1,ml,,,,0.96,ak,ak021gmzik4s,2021-12-28T20:33:35.580Z,"51 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-12-28T18:20:55.250Z,35.259,-95.3645,3.13,1.53,ml,35,77,0.1025798703,0.33,ok,ok2021zkyy,2022-01-03T19:26:35.460Z,"11 km W of Whitefield, Oklahoma",earthquake,,1.7,0.19,8,reviewed,ok,ok
2021-12-28T18:02:54.560Z,36.4635,-121.0221667,-0.6,1.36,md,15,75,0.03001,0.08,nc,nc73668936,2021-12-31T09:27:10.772Z,"13km SE of Pinnacles, CA",earthquake,0.59,0.65,0.159,14,reviewed,nc,nc
2021-12-28T17:55:15.926Z,3.5144,63.8789,10,4.7,mb,,59,9.814,0.74,us,us6000gfw9,2021-12-28T19:16:18.040Z,"Carlsberg Ridge",earthquake,9.7,1.9,0.056,102,reviewed,us,us
2021-12-28T17:47:42.140Z,36.7555,-120.8181667,1.94,1.67,md,16,197,0.09445,0.14,nc,nc73668931,2021-12-29T10:58:10.977Z,"28km SSW of South Dos Palos, CA",earthquake,0.5,1.99,0.272,16,reviewed,nc,nc
2021-12-28T17:34:33.914Z,-18.1278,-178.3388,576.47,4.6,mb,,62,3.456,1.02,us,us6000gfwa,2021-12-28T18:25:18.040Z,"248 km E of Levuka, Fiji",earthquake,11.2,2.9,0.031,315,reviewed,us,us
2021-12-28T17:30:01.143Z,63.54,-150.8572,0.2,1.7,ml,,,,0.65,ak,ak021gmyufma,2021-12-28T17:38:11.342Z,"43 km E of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-28T17:21:57.403Z,61.6037,-149.8655,34.6,1.4,ml,,,,0.64,ak,ak021gmysmi3,2021-12-28T17:28:09.695Z,"3 km SW of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-28T17:14:08.172Z,38.1817,-117.7789,7.7,1,ml,13,153.04,0.119,0.1151,nn,nn00830554,2021-12-29T02:36:48.880Z,"37 km SE of Mina, Nevada",earthquake,,4.2,0.46,4,reviewed,nn,nn
2021-12-28T17:00:55.958Z,61.7266,-147.3359,25.3,1.6,ml,,,,0.93,ak,ak021gmyo4da,2021-12-28T17:24:18.801Z,"19 km ESE of Glacier View, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-12-28T16:44:34.259Z,63.7356,-144.7795,3.2,1.6,ml,,,,0.64,ak,ak021gmyc2lz,2021-12-28T16:53:55.073Z,"10 km NNW of Dry Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-28T16:40:47.570Z,-41.6717,174.2047,10,4.5,mb,,103,0.077,0.34,us,us6000gfvy,2021-12-28T17:07:29.040Z,"27 km SE of Blenheim, New Zealand",earthquake,1.1,1.9,0.27,5,reviewed,us,us
2021-12-28T16:39:51.660Z,19.2463340759277,-155.391662597656,31.0400009155273,2.37,ml,43,137,,0.119999997,hv,hv72849452,2021-12-28T16:56:42.040Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.53,0.670000017,0.41,5,automatic,hv,hv
2021-12-28T16:31:34.750Z,33.8871667,-116.897,12.05,1.19,ml,30,83,0.09758,0.11,ci,ci39897911,2022-01-14T21:28:30.145Z,"5km SSW of Banning, CA",earthquake,0.15,0.46,0.171,9,reviewed,ci,ci
2021-12-28T16:30:18.740Z,33.8395,-116.1983333,8.55,2.88,ml,80,59,0.04678,0.13,ci,ci39897903,2022-01-10T18:26:06.040Z,"13km N of Indio, CA",earthquake,0.11,0.36,0.19,25,reviewed,ci,ci
2021-12-28T16:19:00.270Z,34.1285,-117.4836667,5.29,2.57,ml,129,14,0.0469,0.21,ci,ci39897879,2022-01-14T21:11:20.610Z,"4km NW of Fontana, CA",earthquake,0.1,0.23,0.147,32,reviewed,ci,ci
2021-12-28T16:18:00.720Z,40.2708333,-124.6436667,15.14,2.49,md,22,272,0.231,0.09,nc,nc73668911,2022-01-10T18:23:43.040Z,"31km W of Petrolia, CA",earthquake,0.81,0.49,0.09,13,reviewed,nc,nc
2021-12-28T16:07:17.500Z,19.1648333333333,-155.474666666667,35.68,3.13,ml,44,154,,0.1,hv,hv72849422,2021-12-29T05:21:58.712Z,"4 km S of Pāhala, Hawaii",earthquake,0.44,0.52,0.219474884395578,35,reviewed,hv,hv
2021-12-28T16:03:03.943Z,60.3687,-151.0361,41.4,1.3,ml,,,,0.37,ak,ak021gmy37wa,2021-12-28T16:06:19.439Z,"13 km S of Soldotna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-12-28T15:56:37.785Z,-41.747,174.1996,10.15,4.5,mb,,109,0.01,0.61,us,us6000gfvp,2022-01-10T18:21:43.928Z,"32 km SE of Blenheim, New Zealand",earthquake,2.2,6.5,0.181,11,reviewed,us,us
2021-12-28T15:53:02.502Z,62.7264,-150.5459,82.3,2.1,ml,,,,0.57,ak,ak021gmxshza,2021-12-28T16:33:32.040Z,"28 km NNE of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-28T15:50:19.167Z,-3.3037,135.235,32.95,4.4,mb,,65,3.006,0.36,us,us7000g9yi,2022-01-10T18:18:13.040Z,"30 km WNW of Nabire, Indonesia",earthquake,7.9,6,0.162,14,reviewed,us,us
2021-12-28T15:38:18.472Z,65.2583,-162.9901,5,1.9,ml,,,,0.5,ak,ak021gmxpbh3,2021-12-28T20:27:04.237Z,"67 km NNE of White Mountain, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-12-28T15:38:08.386Z,65.2601,-163.0233,5.9,1.9,ml,,,,0.29,ak,ak021gmxpaug,2021-12-28T20:27:03.828Z,"66 km NNE of White Mountain, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-12-28T15:32:19.258Z,57.2591,-155.7179,15.7,1.7,ml,,,,0.27,ak,ak021gmxo18l,2021-12-28T15:35:35.176Z,"83 km WSW of Karluk, Alaska",earthquake,,1,,,automatic,ak,ak
2021-12-28T15:31:51.200Z,45.7556667,-111.5883333,13.26,1.19,ml,9,124,0.219,0.12,mb,mb80534694,2021-12-29T16:02:22.140Z,"8 km SSE of Willow Creek, Montana",earthquake,0.54,1.77,0.074,4,reviewed,mb,mb
2021-12-28T15:31:48.529Z,-12.3875,167.1585,215.89,4.4,mb,,107,3.041,0.49,us,us6000gfvm,2022-01-10T18:09:26.040Z,"170 km NNW of Sola, Vanuatu",earthquake,10.7,5.8,0.102,30,reviewed,us,us
2021-12-28T15:19:25.702Z,50.5026,143.7494,10,4.5,mb,,115,3.606,0.65,us,us7000g9yu,2022-01-10T18:06:51.040Z,"85 km ESE of Tymovskoye, Russia",earthquake,8.2,1.9,0.139,18,reviewed,us,us
2021-12-28T15:18:44.630Z,19.1393337249756,-155.470504760742,33.8300018310547,1.79,ml,16,179,,0.119999997,hv,hv72849417,2021-12-28T15:24:14.140Z,"7 km S of Pāhala, Hawaii",earthquake,1.86,1.26999998,3.84,3,automatic,hv,hv
2021-12-28T15:12:27.807Z,16.3214,-94.1344,105.6,4.4,mb,,99,0.991,1.13,us,us7000g8j4,2022-01-10T15:07:07.040Z,"5 km ENE of Chahuite, Mexico",earthquake,3.5,6.2,0.104,27,reviewed,us,us
